name,address
CREGIER APARTMENTS ,"6928 S CREGIER ST, CHICAGO, IL 60649"
TIMOTHY TERRACE APARTMENTS ,"701 Timothy Terr AVE, HAVANA, IL 62644"
MARSHALL FIELD GARDEN APT. ,"1448 N Sedgwick St, Chicago, IL 60610"
TOWN & COUNTRY APARTMENTS ,"700 W FOREST AVE, WEST CHICAGO, IL 60185"
TOWN AND COUNTRY APTS (IHDA) ,"2562 PARKVIEW DR, GRANITE CITY, IL 62040"
BUENA VISTA TOWNHOMES ,"1287 Fleetwood Dr., ELGIN, IL 60123"
BUENA VISTA TOWNHOMES ,"1287 Fleetwood Dr., ELGIN, IL 60123"
TOWNHOUSE COURT ,"115-129 N 6TH ST, BROOKLYN, IL 62059"
TOWNHOUSE GARDEN APARTMENTS ,"4412 S. LAVERGNE AVE, CHICAGO, IL 60638"
TRINITY ACRES ,"3939 S CALUMET AVE, CHICAGO, IL 60653"
TRINITY OAKS ,"6225 S Drexel, CHICAGO, IL 60637"
UAW SENIOR CITIZEN CENTER ,"444 Parkway DR, PEKIN, IL 61554"
UNIVERSAL CITY APARTMENTS ,"9510 S CONSTANCE AVE, CHICAGO, IL 60617"
UNIVERSITY VILLAGE III ,"819 Russell RD, DEKALB, IL 60115"
URBANITE APARTMENTS ,"5441 S Michigan Ave, Chicago, IL 60615"
VALKOMMEN PLAZA ,"310 7TH ST, ROCKFORD, IL 61104"
COUNTRY PLACE APARTMENTS/VILLA ,"R.R. 1 Box 100, VILLA GROVE, IL 61956"
VILLAGE CENTER ,"5140 GALTIZ ST., SKOKIE, IL 60077"
VILLAGE GREEN APARTMENTS (IHDA) ,"748 SALEM ST, ROCKTON, IL 61072"
AMCORE I - VILLAGE SQUARE ELDERLY APARTMENTS ,"1612-1626 E Myrtle ST, CANTON, IL 61520"
VALLEYVIEW HEIGHTS APTS. ,"1500 VALLEYVIEW AVE, DANVILLE, IL 61832"
VAN BUREN PARK APARTMENTS ,"2045 W Jackson BLVD, CHICAGO, IL 60612"
VANDALIA-COUNTRY PLACE APARTMENTS ,"9-16 W JOHNSON ST, VANDALIA, IL 62471"
VERMILLION GARDEN APARTMENTS ,"1213 Garden DR, DANVILLE, IL 61832"
VERMILION HOUSE ,"3535 N Vermilion St, Danville, IL 61832"
VILLA RIDGE I ,"551 CLARENCE AVE, WATSEKA, IL 60970"
VILLAGE GREEN OF BYRON ,"100 BLANCHARD CT, BYRON, IL 61010"
VILLAGE GREEN PECATONICA II ,"102 E 10TH ST, PECATONICA, IL 60163"
VILLAGE GREEN-GENOA ,"216-26 RAILROAD AVE, GENOA, IL 60135"
VILLAGE GREEN-PECATONICA I ,"103 9th ST, PECATONICA, IL 61063"
VINCENNES APARTMENTS ,"460 E 42nd PL, CHICAGO, IL 60653"
St. Edmunds Village Apartments ,"6253 S MICHIGAN AVE, CHICAGO, IL 60637"
Walnut Grove North Apartments ,"213 WALNUT GROVE ST, WALNUT, IL 61376"
WALSH PARK ,"1734 N PAULINA ST, CHICAGO, IL 60622"
WEBSTER HOUSE ,"2150 N LINCOLN PARK WEST, CHICAGO, IL 60614"
WEST FRANKFORT VILLAGE ,"700-10 E. Cleveland, WEST FRANKFORT, IL 62896"
WEST POINT PLAZA ,"300 S. Damen, CHICAGO, IL 60612"
WEST TOWN SENIOR HOUSING ,"2315 W LE MOYNE ST, CHICAGO, IL 60622"
WILLOW HEIGHTS ,"1460 WELLINGTON AVE, DECATUR, IL 62526"
WILSHIRE TOWERS (IHDA) ,"207 REGENCY DR, BLOOMINGDALE, IL 60108"
WINTHROP TOWERS ,"4848 N WINTHROP AVE, CHICAGO, IL 60640"
WOODCREST APARTMENTS ,"1410 Dakota DR, OTTAWA, IL 61350"
WOODCREST APARTMENTS ,"1410 Dakota DR, OTTAWA, IL 61350"
South Wabash Apartments ,"5907-09 S Wabash AVE, Chicago, IL 60637"
WALDEN OAKS ,"1224 WALDEN OAKS DR, WOODSTOCK, IL 60098"
WALNUT APARTMENTS ,"WALNUT ST, CLAY CITY, IL 62824"
WALNUT HILL VILLAGE APARTMENTS ,"222A N WALNUT ST, ROCHESTER, IL 62563"
WALNUT PLACE ,"654 W WALNUT ST, HIGHLAND PARK, IL 60035"
CARROLL STREET APARTMENTS ,"3520 W Carroll Avenue, Chicago, IL 60624"
WASHINGTON PLAZA ,"2301 W WASHINGTON RD, SPRINGFIELD, IL 62702"
WASHINGTON SCENE ,"6001 S VERNON, CHICAGO, IL 60637"
WATCH HILL TOWER ,"3705 9TH ST, ROCK ISLAND, IL 61201"
ANTIOCH SENIOR HOUSING ,"7147 S WENTWORTH, CHICAGO, IL 60621"
WESTHAVEN HOMES ,"850 W Garfield BLVD, CHICAGO, IL 60621"
WESTERN APARTMENTS ,"R R #2 WESTERN AVE, HUME, IL 61932"
WESTVIEW APARTMENTS ,"100-1 CHESTNUT ST, SUMNER, IL 62466"
WESTWOOD TERRACE ,"2200 FIRST ST, MOLINE, IL 61265"
WHISPERING OAKS APARTMENTS ,"2401 W DUGDALE RD, WAUKEGAN, IL 60085"
WHISPERING OAKS APARTMENTS ,"2401 W DUGDALE RD, WAUKEGAN, IL 60085"
WHISPERING OAKS APARTMENTS ,"2401 W DUGDALE RD, WAUKEGAN, IL 60085"
WHISPERING OAKS APARTMENTS ,"2401 W DUGDALE RD, WAUKEGAN, IL 60085"
WHITE COUNTY'S EVERGREEN ACRES ,"180 Haley Drive, CARMI, IL 62821"
WHITING HALL (IHDA) ,"19 E TOMPKINS ST, GALESBURG, IL 61401"
WILCO RESIDENCES ,"303 Bridge St, Joliet, IL 60435"
WILDBERRY VILLAGE ,"5725 FOREST HILLS RD, ROCKFORD, IL 61114"
Willa Rawls Manor ,"4120 S INDIANA AVE, CHICAGO, IL 60653"
WILLOW OAKS APTS.I ,"1225 Florence AVE, PEKIN, IL 61554"
WILLOW PARK APTS ,"300 N PARK BLVD, FREEPORT, IL 61032"
WILLOW SPRINGS APARTMENTS ,"4000 WILLOW SPRINGS, MOUNT VERNON, IL 62864"
WINCHESTER MANOR APARTMENTS ,"800 E KOHLER, WILMINGTON, IL 60481"
WINN GREEN VILLAGE ,"102 Clayton CT, WINNEBAGO, IL 61088"
WINWOOD APTS ,"1406 W WINONA, CHICAGO, IL 60640"
WOLFWAY APTS. ,"500 W 2ND ST, MACKINAW, IL 61755"
GOLDEN OAKS APARTMENT ,"111 W Acton, WOOD RIVER, IL 62095"
WOODFORD INDEPEDENT GROUP RESIDENCE ,"111 TIMARI CT, DECATUR, IL 62521"
Woodford Apartments ,"1025 W WOOD ST, DECATUR, IL 62522"
WOODLAND TOWERS ,"306 PINE LAKE RD, COLLINSVILLE, IL 62234"
WOODLANDS APARTMENTS ,"3312 W WOODHILL, PEORIA, IL 61614"
FOREST RIDGE APARTMENTS ,"1215 SECOND AVE, AURORA, IL 60505"
WOODLAWN REDEVELOPMENT NO. 2 ,"6134-44 S. Kimbark, CHICAGO, IL 60637"
"GREENWOOD SENIOR LIVING, LP ","808 E 61ST ST, CHICAGO, IL 60637"
"GREENWOOD SENIOR LIVING, LP ","808 E 61ST ST, CHICAGO, IL 60637"
"GREENWOOD SENIOR LIVING, LP ","808 E 61ST ST, CHICAGO, IL 60637"
"GREENWOOD SENIOR LIVING, LP ","808 E 61ST ST, CHICAGO, IL 60637"
WOODLAWN VILLA APARTMENTS ,"East Galaxy Street, WOODLAWN, IL 62898"
WOOLEY APARTMENTS ,"522 w. lane st., EQUALITY, IL 62934"
17TH PLACE APARTMENTS ,"1700 WARREN AVE, MATTOON, IL 61938"
21ST & MICHIGAN APARTMENTS ,"2101 S MICHIGAN AVE, CHICAGO, IL 60616"
325 N AUSTIN APTS ,"325 N AUSTIN BLVD, CHICAGO, IL 60644"
65 & 67 E. 36th STREET APTS. ,"65 E 36th ST, CHICAGO, IL 60653"
36TH & MICHIGAN TOWNHOUSES ,"60 EAST 36TH PL, CHICAGO, IL 60653"
EASTWOOD TOWERS ,"4640 N. Sheridan RD, CHICAGO, IL 60640"
51ST & KING DRIVE APARTMENTS ,"5035 S KING DR, CHICAGO, IL 60615"
6000 SOUTH INDIANA APARTMENTS ,"6000 S Indiana AVE, CHICAGO, IL 60637"
65TH STREET APARTMENTS ,"6400 South Maryland, CHICAGO, IL 60637"
6900-SOUTH-CRANDON ,"6900 S CRANDON, CHICAGO, IL 60649"
6920 SOUTH CRANDON APTS ,"6920 S CRANDON AVE, CHICAGO, IL 60649"
ALPHA PLAZA APARTMENTS ,"401 Wimmer Pl., EAST SAINT LOUIS, IL 62205"
Transformation Housing III ,"7000 South Parnell Avenue, CHICAGO, IL 60621"
EATON/WILFORD MANOR ,"3911 STATE STREET, BELLEVILLE, IL 62205"
PARKWAY GARDENS ,"6415 S Calumet Ave, Chicago, IL 60637"
AUBURN MANOR APARTMENTS ,"4026 AUBURN ST, ROCKFORD, IL 61101"
LAKESIDE TERRACES/GRANT MANOR ,"7425 S SOUTH SHORE DR, CHICAGO, IL 60649"
H.I.C.A. REDEVELOPMENT ,"5042 W WASHINGTON BLVD, CHICAGO, IL 60644"
AUSTIN RENAISSANCE ,"5113 W. Washington, CHICAGO, IL 60644"
THE WHITMORE APTS ,"421 S CENTRAL AVE, CHICAGO, IL 60644"
WASHINGTON COURTS I ,"5416-30 W WASHINGTON, CHICAGO, IL 60644"
LAVERGNE COURT APTS ,"4938 W QUINCY, CHICAGO, IL 60644"
VILLAGEBROOK APARTMENTS ,"278 E ST. CHARLES RD, CAROL STREAM, IL 60188"
INDIAN TRAILS APARTMENTS ,"221 E 121ST ST, CHICAGO, IL 60628"
RIDGE GARDEN APARTMENTS ,"10010 SOUTH SAYRE, CHICAGO RIDGE, IL 60415"
WOOLMAN WASHINGTON COOPERATIVE APARTMENTS ,"2043 WEST PIERCE ST., CHICAGO, IL 60622"
LAKE PARK APTS ,"4048 S LAKE PARK, CHICAGO, IL 60653"
DAUPHIN AVE APTS ,"9200-9210 DAUPHIN AVE, CHICAGO, IL 60619"
712 W DIVERSEY APTS ,"712 W DIVERSEY, CHICAGO, IL 60657"
CYRIL COURT APARTMENTS ,"7130 South Cyril, CHICAGO, IL 60649"
GREENWOOD ESTATES ,"725 W Hurlburt St, Peoria, IL 61605"
GLEN OAK TOWER ,"926 MAIN ST, PEORIA, IL 61602"
LEXINGTON HILLS II ,"3440 OAK CREST DRIVE, PEORIA, IL 61604"
FOX SHORE APARTMENTS ,"430 N.RIVER STREET, AURORA, IL 60506"
KENMORE PLAZA ,"5225 N.KENMORE, CHICAGO, IL 60640"
BETH-ANNE RESIDENCES ,"4950 W. Thomas, CHICAGO, IL 60651"
JACOB BLAKE MANOR ,"1615 Emerson Street, EVANSTON, IL 60201"
"FRANCISCAN MINISTRIES, INC. ","2107 W. Downer Pl, AURORA, IL 60506"
SACRAMENTO ELDERLY APARTMENTS ,"2451 NORTH SACRAMENTO, CHICAGO, IL 60647"
ST. EDMUND'S TOWER ,"6145 S. Michigan, CHICAGO, IL 60637"
FELLOWSHIP MANOR ,"5031 - 5051 PRINCETON, CHICAGO, IL 60609"
GREENCASTLE OF BIENTERRA ,"250 Bienterra Trail, ROCKFORD, IL 61107"
BERNARDIN MANOR ,"1700 MEMORIAL DRIVE, CALUMET CITY, IL 60409"
Matthew Manor II ,"251 N Albany Ave, Chicago, IL 60612"
Margaret Ford Manor ,"4500-12 South Wabash, CHICAGO, IL 60653"
ELOIS MCCOY VILLAGE APARTMENTS ,"4650 W Van Buren St, CHICAGO, IL 60644"
"GREENCASTLE OF STERLING, INC. ","15 East 23rd Street, STERLING, IL 61081"
FRANCISCAN MINISTRIES ,"2007 Downer Place, AURORA, IL 60506"
St. Sabina Elder's Village ,"1223 West 79th Street, CHICAGO, IL 60620"
ST AILBE APTS II ,"9240 S Kimbark Ave, Chicago, IL 60619"
SCI APARTMENTS ,"555 FAIRVIEW DR, ROCHELLE, IL 61068"
Congress Apartments ,"418 S. Karlov, CHICAGO, IL 60624"
CHICAGO HEIGHTS APARTMENTS ,"619 West 15th Street, Chicago Heights, IL 60411"
KEATING APARTMENTS ,"4358 SOUTH KEATING, CHICAGO, IL 60614"
PRAIRIE HAVEN HOMES ,"301 W Marquette Rd, Chicago, IL 60621"
SUN RISE/FAMILY SERVICE CENTERS ,"14740 TURNER AVENUE S., MIDLOTHIAN, IL 60445"
"HABILITATIVE SYSTEMS, INC. ","257 S Kilpatrick Ave, Chicago, IL 60644"
"ADA S.MCKINLEY II, INC. ","7125 S HOYNE AVE, CHICAGO, IL 60636"
VICTORIA JENNINGS RESIDENCES ,"624 WEST 61st STREET, CHICAGO, IL 60620"
Association Homes ,"991 N. Elmwood, AURORA, IL 60506"
MCKINLEY III ,"5000 W WEST END, CHICAGO, IL 60644"
St. AILBE 811 HOUSING ,"9101 S. Harper Ave., CHICAGO, IL 60619"
IMMANUEL MANOR ,"1401 Eastview, DANVILLE, IL 61832"
HARVEST HILLS APARTMENTS ,"901 South 36th Street, QUINCY, IL 62301"
Riverway Apartments ,"1974 Windish Drive, GALESBURG, IL 61042"
"PARC RESIDENTIAL OPTIONS, INC. ","1913 Townline Rd., PEORIA, IL 61612"
DORCHESTER RIDGE APARTMENTS ,"3215 N. UNIVERSITY, PEORIA, IL 61604"
MCKINLEY APARTMENTS ,"800 W. 6TH STREET, KEWANEE, IL 61443"
WILLOWAY APARTMENTS ,"1235 W. Carl Sandburg Drive, GALESBURG, IL 61401"
PARC COMMUNITY HOMES ,"1913 TOWNLINE RD, PEORIA, IL 61612"
"Horizon Residential Alternatives II, Inc. ","1519 26th St., PERU, IL 61354"
PARC Apartments ,"4407 Wilco Drive, PEORIA, IL 61615"
CARBONDALE SUPPORTIVE HOUSING ,"709 E COLLEGE, CARBONDALE, IL 62901"
Warren Hempel Apartments ,"120 Manor Court, ALTON, IL 62002"
EMIL JONES JR. SENIOR HOUSING CENTER ,"19 East 110th Place, Chicago, IL 60628"
HAVEN TOWERS ,"7947 S South Chicago Ave, CHICAGO, IL 60617"
ST. SHARBEL APARTMENTS II ,"3001 W. Lake Avenue, PEORIA, IL 61615"
SCI Apartments II ,"1124 Healthcare Drive, MOUNT CARROLL, IL 61053"
ADA S. MCKINLEY IV ,"7451 S Eggleston Ave, Chicago, IL 60621"
PARC ,"1515 W. Tiffany Court, PEORIA, IL 61614"
BRIDGEVIEW APARTMENTS ,"7 Bridgeview Street, BEARDSTOWN, IL 62618"
Curry Lane Apartments ,"510 South Curry, MOUNT STERLING, IL 62353"
ARCHER COURTS APARTMENTS ,"2242 South Princeton, CHICAGO, IL 60616"
PRAIRIE VIEW APARTMENTS ,"1 Prairie View Ct, North Chicago, IL 60064"
46th & VINCENNES APARTMENTS ,"444-46 E 46th St, Chicago, IL 60653"
CHRISTIAN LIFE RETIREMENT CENTER IV N/V/A GREENCA ,"4260 Sunset Terrace, LOVES PARK, IL 61111"
FREEPORT SENIOR HOUSING II ,"1730 Hance Drive, FREEPORT, IL 61032"
Indian Town Home Association ,"429 Finfgeld Cir, Henry, IL 61537"
Beth Anne Extended Living ,"1143 N. LaVergne, CHICAGO, IL 60651"
Clair House ,"1350 S Harding Ave, Chicago, IL 60623"
ST PETER CLAVER SENIOR HOUSING ,"14115 Claire Blvd., Robbins, IL 60472"
HERITAGE GROVE ,"360 East Grand, DECATUR, IL 62521"
SCI Apartments III ,"322 Depot Avenue, DIXON, IL 61021"
KANE COOK HOMES ,"458 Clark Street, ELGIN, IL 60123"
THE LAMBS FARM ,"14245 West Rockland Road, GREEN OAKS, IL 60048"
Yakubian Homes ,"1902 Brown St, Alton, IL 62002"
ST AILBE APARTMENTS ,"1244 E 93rd St, CHICAGO, IL 60619"
Lathrop Elderly ,"2717 N. Leavitt, CHICAGO, IL 60647"
Harrison Courts ,"2930 W Harrison St, Chicago, IL 60612"
Loomis Courts ,"1314 W. 15th. Street, CHICAGO, IL 60608"
TOUCHETTE ELDERLY APARTMENTS ,"5900 Bond Avenue, CENTREVILLE, IL 62207"
WASHINGTON PARK ELDERLY ,"5040 S Indiana Ave, Chicago, IL 60653"
ST BRENDAN SENIOR HOUSING ,"6718 S Racine Ave, Chicago, IL 60636"
MAYSLAKE EAST WING ,"1801 35th Street, OAK BROOK, IL 60523"
Village Apartments ,"1300 Crane Drive, RANTOUL, IL 61866"
KANE HOMES ,"1858 Columbine Dr, Yorkville, IL 60560"
PARC PLACE ,"8008 N Radnor Rd, Peoria, IL 61615"
SAWYER GARDENS ,"1215 S. Sawyer, CHICAGO, IL 60623"
NEW SALEM PLACE ,"1200 Block of St. Louis Avenue, EAST SAINT LOUIS, IL 62202"
CENTENNIAL NORTH APARTMENTS ,"900 E Ardyce Drive, MOUNT PROSPECT, IL 60056"
Lakeland Apartments ,"45 Ernest Avenue, FOX LAKE, IL 60020"
COLONIAL HOUSE APARTMENTS ,"1600 N. 14th Street, DEKALB, IL 60115"
JEFFERSON HOUSE ,"900 E. Jefferson, MACOMB, IL 61455"
CARMEL HOUSE ,"2815 Elisha Ave, ZION, IL 60099"
"GREENCASTLE OF NORTH AURORA, INC. ","100 Mitchell Road, North Aurora, IL 60542"
CAPITOL RETIREMENT VILLAGE ,"500 North Bruns Lane, SPRINGFIELD, IL 62702"
SHERMAN APARTMENTS ASSOCIATION ,"1230 Pearl St, AURORA, IL 60505"
THE CENTER ON HALSTED ,"2537 N. Halsted, CHICAGO, IL 60614"
HERITAGE FIELDS APTS ,"3600 N. Charles Street, DECATUR, IL 62526"
Westfield Manor ,"7245 Westfield Plaza Dr, Belleville, IL 62223"
SCI APARTMENTS IV ,"2202 E 23rd Street, STERLING, IL 61081"
BRIDGEWAY HOMES 02 ,"1191 Jefferson, GALESBURG, IL 61401"
ANIXTER VILLAGE ,"2059 W Washburne, CHICAGO, IL 60626"
South Suburban Elderly ,"166 W 151st St, Harvey, IL 60426"
HERITAGE FIELDS III ,"3595 N Charles St, Decatur, IL 62526"
TRINITY GREEN GARDENS ,"700 Green Garden Streets, LOCKPORT, IL 60441"
Bishop Goedert Residence ,"53 Tripp Ave, Hines, IL 60141"
BALSAM TERRACE ,"1215 Lincoln Ave, Jacksonville, IL 62650"
ST. ANNE RESIDENCE ,"309 E. 9th Street, BEARDSTOWN, IL 62618"
Richland Residences ,"209 Camp Street, OLNEY, IL 62450"
Parkview Apartments ,"Clendenon/4th and 5th Street, BEARDSTOWN, IL 62618"
HANCOCK CO MENTAL HEALTH CENTER INC ,"30 Randolph Street, CARTHAGE, IL 62321"
Spruce Manor ,"1217 Lincoln Ave, Jacksonville, IL 62650"
MORNINGSIDE COURTS ,"1250 West Morse, Chicago, IL 60626"
HOLINESS HOMES OF VISION ,"8212 South Racine, Chicago, IL 60620"
NEW HOPE TRUST RESIDENCES ,"1545 Williams Court, Crete, IL 60417"
WAUKEGAN SUPPORTIVE HOUSING ,"2700 Block of Sunset Avenue, Waukegan, IL 60087"
NORTHLAKE SENIOR HOUSING ,"100 S Wolf Rd, Northlake, IL 60164"
BRIDGEWAY KEWANEE HSG ,"1220 West Division, Kewanee, IL 61443"
LITTLE EGYPT ESTATES ,"1207 Commercial Avenue, Cairo, IL 62914"
VICTORIAN WOODS ,"3910 W Main Street, Decatur, IL 62522"
ST. VINCENT DEPAUL RESIDENCE ,"4040 N. Oakley Ave., Chicago, IL 60618"
RIVERSIDE VILLAGE ,"13251-59 South King Drive, Chicago, IL 60827"
River Birch (Mount Sterling) ,"200 Country Ln, Mount Sterling, IL 62353"
Dogwood Properties L.P. ,"415 N Oak St, Griggsville, IL 62340"
"Cypress Properties, L.P ","300 S Franklin St, Clayton, IL 62324"
Lakeside Square Apartments ,"920 West Lakeside Place, Chicago, IL 60640"
SPRING RIDGE ,"6645 Fincham Dr, Rockford, IL 61108"
ANN STREET GROUP HOME ,"711 Ann Street, Joliet, IL 60435"
HARVEY III ,"174 W. 151 ST, Harvey, IL 60426"
Touchette Elderly Apartments Phase II ,"5900 Bond, Centreville, IL 62207"
ST LEO SECTION 811 ,"7747 So Emerald, Chicago, IL 60620"
KLEEMAN VILLAGE ,"1101 Kleeman Drive, Clinton, IL 61727"
MAYSLAKE ANNEX II ,"1777 35th Street, OAKBROOK, IL 60523"
Matteson Supportive Housing ,"5212 Southwick Dr, Matteson, IL 60443"
THE WOLFORD APARTMENTS ,"9 East Harrison Street, Danville, IL 61832"
GATES MANOR APARTMENTS ,"1135 Wilmette Ave, Wilmette, IL 60091"
FAITH COUNTRYSIDE HOMES ,"1331 26th Street, Highland, IL 62249"
WAC APARTMENTS ,"1220 East Boston Avenue, Monmouth, IL 61462"
MARGARET STREET GROUP HOMES ,"501 Margaret Street, Joiliet, IL 60435"
CHESTNUT MAINSTAY II ,"1411 6th Street, Madison, IL 62060"
Rockford Supportive Housing ,"5488 Wansford Way, Rockford, IL 61109"
FRED WOODS HOME ,"4631 N. Beacon, Chicago, IL 60640"
MOSAIC HOUSING CORPORATION XIV ,"4908 Hampshire Close, Rockford, IL 61109"
CREEKSIDE TERRACE ,"512 Prairie Lane, Cissna Park, IL 60924"
DEER CREEK MANOR ,"3920 N. Vermillion, Danville, IL 61834"
MARION CORNER APARTMENTS ,"310 Walnut Street, Quincy, IL 62321"
TRC SENIOR VILLAGE 1 ,"346 East 53rd street, Chicago, IL 60615"
MORNINGSTAR SENIOR RESIDENCE ,"3601 6th Avenue, Moline, IL 61265"
HERITAGE SENIOR HOMES ,"501 - 536 N. Carole Street, Hanna City, IL 61536"
CANDICE HOUSE ,"23810 Candice Court, Crete, IL 60417"
JARRELL/LAWNDALE RESTORATION ,"3324 W. Douglas, Chicago, IL 60623"
HOLSTENBOND LP/LAWNDALE RESTORATION ,"3206 W Douglas Blvd, Chicago, IL 60623"
"LAWNDALE NEW DEVELOPMENT, LLC ","3206 W Douglas Blvd, Chicago, IL 60623"
"ROLLING MEADOWS SENIOR LIVING, INC ","1147 East 1500 North Road, Taylorville, IL 62568"
ASI Freeport Senior Housing ,"1756 South Dirck Drive, Freeport, IL 61032"
ST FRANCIS OF ASSISI RESIDENCE ,"12218 S Will Cook Rd, Palos Park, IL 60464"
"HOUSING 2006, INC. ","1314 North 5th Street, Quincy, IL 62305"
HARVARD SUPPORTIVE HOUSING ,"600 S Howard St, Harvard, IL 60033"
RUSH SENIOR GARDENS ,"1520 Bond Avenue, East St. Louis, IL 62207"
UCP ACCESSIBLE HOUSING ,"130 North 16th Street, Springfield, IL 62703"
ZAUSA DRIVE GROUP HOME ,"21046 Zausa Drive, Crest Hill, IL 60435"
MORNING STAR HOUSING ,"11000 14th Street, Rock Island, IL 61201"
MAPLE POINTE APARTMENTS ,"150 West Maple, Chicago, IL 60610"
ENOLA A. DEW VILLAGE APTS ,"4603 West Gladys, Chicago, IL 60644"
ROSELAND PLACE ,"10412-30 South Michigan, Chicago, IL 60628"
PRAIRIE VIEW VILLAS ,"3246 Vandever, Pekin, IL 61554"
COTTONWOOD CILA ,"513 Cottonwood Circle, E Peoria, IL 61611"
Pioneer Road Apartments ,"1463-1499 Pioneer Road, Crest Hill, IL 60403"
Terry Drive Group Home ,"404 Terry Drive, Joliet, IL 60453"
NAOMI AND SYLVESTER SMITH SENIOR LIVING CENTER ,"8031 South Halsted, Chicago, IL 60620"
CHRISTIAN LIFE RETIREMENT ALLERTON ,"5921 Allerton Drive, Rockford, IL 61114"
OAKWOOD SHORES SENIOR APARTMENTS ,"3730-3760 South Cottage Grove Avenue, Chicago, IL 60653"
EDWARD M. MARX APARTMENTS ,"5801 North Pulaski Road, Chicago, IL 60646"
MULFORD APARTMENTS ,"635 South Mulford, Rockford, IL 61108"
RGP APARTMENTS ,"201 Pleasant Street, Joliet, IL 60536"
Mapleway Achievement Center ,"417 W. 11th Ave., Monmouth, IL 61462"
O'KEEFFE APARTMENTS ,"2059 E 70th St, Chicago, IL 60649"
CHARLES PLACE APARTMENTS ,"No. 2 Charles Drive, Rushville, IL 62681"
"FOX HILL SENIOR HOUSING, INC. ","302 Front Street, McHenry, IL 60050"
All SAINTS RESIDENCE ,"11701 South State St, Chicago, IL 60628"
MOUND ROAD APARTMENTS ,"4201 Mound Rd, Joliet, IL 60436"
COMMONWEALTH APARTMENTS ,"6610 Commonwealth Drive, Loves Park, IL 61111"
THE JACKSON AT WOODLAWN PARK ,"6227 S. Cottage Grove, Chicago, IL 60637"
The Burnham of Woodlawn Park ,"6134-54 S Cottage Grove Ave, Chicago, IL 60637"
Woodlawn Midway ,"740 E. 61st Street, Chicago, IL 60637"
BRONZEVILLE ASOCIATES FAMILY APTS. II ,"400 East 41st Street, Chicago, IL 60653"
BRONZEVILLE ASSOCIATES FAMILY I ,"400 East 41st Street, Chicago, IL 60653"
Pheasant Ridge/Hunter Apartments ,"9200-9330 and 9333 Hunter Drive, Orland Hillls, IL 60487"
Pheasant Ridge/Hunter Apartments ,"9200-9330 and 9333 Hunter Drive, Orland Hillls, IL 60487"
ST. EDMUND'S TOWER ANNEX ,"6151 South Michigan Ave, Chicago, IL 60637"
SANGAMON TERRACE APARTMENTS ,"6145 South Sangamon, Chicago, IL 60621"
FINDLEY PLACE APARTMENTS ,"1038 Sunset Drive, Pittsfield, IL 62363"
PORTA COELI RESIDENCE ,"2260 E 99th St, Chicago, IL 60617"
J. MICHAEL FITZGERALD APARTMENTS ,"5801 North Pulaski, Chicago, IL 60646"
MEDINAH LANE GROUP HOME ,"25436 Medinah Lane, Shorewood, IL 60404"
LEXINGTON COURT GROUP HOME ,"7219 Lexington Ct, Joliet, IL 60431"
SYCAMORE DRIVE GROUP HOME ,"911 Sycamore Drive, Shorewood, IL 60404"
DEBOPRAH HOUSE ,"23858 Deborah Court, Crete, IL 60417"
AMY'S CROSSING ,"1900 Brown Street, Alton, IL 62002"
Rolling Prairie ,"1752 South Dirck, Freeport, IL 61032"
ROSELAND VILLAGE ,"63 East 104th St, Chicago, IL 60628"
COLONIAL GARDENS/GREENVIEW MANOR APTS ,"623 Grant Avenue, Charleston, IL 61920"
COLONIAL GARDENS/GREENVIEW MANOR APTS ,"623 Grant Avenue, Charleston, IL 61920"
THE GRANT AT WOODLAWN PARK ,"6129 S Cottage Grove Ave, Chicago, IL 60637"
Renaissance Preservation ,"6153-59 S. Greenwood, Chicago, IL 60637"
HAWTHORN RIDGE APARTMENTS ,"3211 Fox Drive, Woodridge, IL 60517"
HERSHEY TOWERS B (AKA PANA TOWERS) ,"202 S Poplar St, Pana, IL 62557"
WALNUT ESTATES APARTMENTS ,"135 Tunison Court, White Hall, IL 62092"
PARKSIDE HOMES ,"101 W. Sheridan Ave., Petersburg, IL 62675"
CENTRAL PARK TOWERS ,"120 S. State Street, Elgin, IL 60123"
NEWBERRY PARK APARTMENTS ,"1355 S. Blue Island Avenue, Chicago, IL 60608"
EVANSTON SENIOR REDEVELOPMENT ,"1900 Sherman Ave, Evanston, IL 60201"
"NORTH SUBURBAN HOUSING, LLC ","215 W Miner St, Arlington Heights, IL 60005"
FAMILY COURT TOWNHOMES ,"120 S. State Street, Elgin, IL 60123"
University Village Phases 1 & 2 ,"722 N Annie Glidden Rd, Dekalb, IL 60115"
Milwaukee Avenue Apartments ,"3064 N Milwaukee Ave, Chicago, IL 60618"
"HERSHEY TOWER SENIOR VILLAGE, LP ","400 W Franklin St, Taylorville, IL 62568"
Montgomery County Senior Homes ,"216 Shelbyville Rd, Hillsboro, IL 62049"
Indian Trail Apartments ,"9 Yost Ct, Lawrenceville, IL 62439"
Bloomington-Normal Scattered Sites ,"1017 S Mercer Ave, Bloomington, IL 61701"
Congress Parkway Apartment Homes ,"383 Ambassador Cir, Crystal Lake, IL 60014"
Parkway Apartments ,"712 W Diversey Pkwy, Chicago, IL 60614"
Emerson Square ,"1580 Foster St, Evanston, IL 60201"
Phil Haven Apartments ,"2418 East Hintz Road, Wheeling, IL 60004"
